,Cod,Grupo,Produto
8741,9101,85,PEIXE INTEIRO TRAIRAO
8742,10101,85,PEIXE INTEIRO CHAPEREMA
8743,11101,85,CARAMUJO
8744,11102,85,URUA |  MOLUSCO
8745,99101,89,PEIXE INTEIRO
8746,99201,89,PEIXE EM POSTAS
8747,99301,89,PEIXE EM FILE FRESCO
8748,99401,89,PEIXE SALGADO
8749,99402,89,PEIXE SECO
8750,99501,89,PEIXE EM FILE CONGELADO
8751,99901,89,PEIXE
8752,101,90,AZEITONA
8753,102,90,AZEITONA EM CONSERVA
8754,103,90,AZEITONA VERDE
8755,104,90,AZEITONA PRETA
8756,201,90,ERVILHA | PETIT POIS
8757,202,90,PETIT POIS | ERVILHA
8758,301,90,ERVILHA COM CENOURA EM CONSERVA
8759,401,90,MILHO VERDE EM CONSERVA
8760,501,90,PALMITO EM CONSERVA
8761,601,90,COGUMELO EM CONSERVA
8762,602,90,CHAMPIGNON EM CONSERVA
8763,701,90,ASPARGO EM CONSERVA
8764,801,90,CENOURA EM CONSERVA
8765,901,90,REPOLHO EM CONSERVA
8766,902,90,CHUCRUTE
8767,1001,90,TOMATE SEM PELE EM CONSERVA
8768,1002,90,TOMATE COM PELE EM CONSERVA
8769,1101,90,LEGUME | NAO ESPECIFICADOEM CONSERVA
8770,1102,90,LEGUME | NAO ESPECIFICADO
8771,1201,90,SOPA INFANTIL DE QUALQUER SABOR
8772,1202,90,SOPA INFANTIL COM LEGUMES OU VERDURAS
8773,1203,90,ALIMENTO INFANTIL CREMOSO | EXCETO SOBREMESA
8774,1204,90,ALIMENTO INFANTIL EM PASTA | EXCETO SOBREMESA
8775,1205,90,PATE | ALIMENTO INFANTIL | EXCETO SOBREMESA
8776,1206,90,CREME | ALIMENTO INFANTIL | EXCETO SOBREMESA
8777,1301,90,SOPA DE LEGUMES EM CONSERVA
8778,1401,90,SOPA DESIDRATADA DE QUALQUER SABOR
8779,1402,90,SOPA EM PACOTE DE QUALQUER SABOR
8780,1403,90,SOPA CONCENTRADA EM PACOTE DE QUALQUER SABOR
8781,1404,90,CREME DE CEBOLA | SOPA DESIDRATADA
8782,1405,90,CREME DE LEGUMES | SOPA DESIDRATADA
8783,1406,90,YAKISSOBA | LEGUMES DESIDRATADOS
8784,1501,90,MILHO VERDE COM ERVILHA EM CONSERVA
8785,1601,90,PIMENTA MALAGUETA EM CONSERVA
8786,1602,90,PIMENTA DE CUMARI EM CONSERVA
8787,1603,90,PIMENTA CUMARI EM CONSERVA
8788,1604,90,MALAGUETA EM CONSERVA
8789,1605,90,CUMARI EM CONSERVA
8790,1701,90,PIMENTA DE CHEIRO EM CONSERVA
8791,1702,90,PIMENTA BODE EM CONSERVA
8792,1801,90,PIMENTA | NAO ESPECIFICADAEM CONSERVA
8793,1802,90,MOLHO DE PIMENTA | NAO ESPECIFICADO
8794,1901,90,FEIJOADA EM CONSERVA
8795,1902,90,FEIJOADA COMPLETA EM CONSERVA
8796,1903,90,FEIJOADA PRONTA
8797,2001,90,FEIJAO BRANCO COM DOBRADINHA EM CONSERVA
8798,2002,90,DOBRADINHA COM FEIJAO BRANCO EM CONSERVA
8799,2101,90,COSIDO EM CONSERVA
8800,2201,90,PATE DE FIGADO EM CONSERVA
8801,2202,90,PASTA DE FIGADO EM CONSERVA
8802,2301,90,PATE DE CARNE EM CONSERVA
8803,2302,90,PASTA DE CARNE EM CONSERVA
8804,2401,90,PATE DE PRESUNTO EM CONSERVA
8805,2402,90,PASTA DE PRESUNTO EM CONSERVA
8806,2501,90,PATE DE GALINHA EM CONSERVA
8807,2502,90,PASTA DE GALINHA EM CONSERVA
8808,2601,90,CARNE DE BOI EM CONSERVA
8809,2602,90,ALMONDEGA EM CONSERVA
8810,2603,90,KITUTE DE BOI
8811,2604,90,ALMONDEGA AO MOLHO EM CONSERVA
8812,2605,90,VITELADA
8813,2606,90,CORNED BEEF
8814,2607,90,QUITUTE DE BOI
8815,2701,90,CARNE DE PORCO EM CONSERVA
8816,2702,90,FIAMBRADA DE PORCO
8817,2703,90,VIANDADA DE PORCO
8818,2704,90,KITUTE DE PORCO
8819,2705,90,PRESUNTADA
8820,2706,90,QUITUTE DE PORCO
8821,2707,90,FIAMBRE
8822,2708,90,AFIAMBRADO
8823,2801,90,SALSICHA EM CONSERVA
8824,2901,90,LINGUICA EM CONSERVA
8825,3001,90,PEIXE SARDINHA EM CONSERVA
8826,3002,90,SARDINHA EM CONSERVA
8827,3003,90,SARDINHA EM LATA
8828,3101,90,PEIXE ANCHOVA EM CONSERVA
8829,3102,90,PEIXE ENCHOVA EM CONSERVA
8830,3103,90,ANCHOVA EM CONSERVA
8831,3104,90,ENCHOVA EM CONSERVA
8832,3201,90,PEIXE CORVINA EM CONSERVA
8833,3202,90,CORVINA EM CONSERVA
8834,3301,90,PEIXE CAVALINHA EM CONSERVA
8835,3302,90,CAVALINHA EM CONSERVA
8836,3401,90,PEIXE ATUM EM CONSERVA
8837,3402,90,ATUM EM CONSERVA
8838,3403,90,ATUM RALADO
8839,3404,90,ATUM SOLIDO
8840,3501,90,PEIXE SAVELHA EM CONSERVA
8841,3502,90,SAVELHA EM CONSERVA
8842,3601,90,CAMARAO EM CONSERVA
8843,3701,90,PEPINO EM CONSERVA
8844,3801,90,CEBOLA EM CONSERVA
8845,3901,90,PATE DE PEIXE EM CONSERVA
8846,3902,90,PASTA DE PEIXE EM CONSERVA
8847,4001,90,PICLES
8848,4101,90,PEIXE BONITO EM CONSERVA
8849,4102,90,BONITO EM CONSERVA
8850,4201,90,LENTILHA EM CONSERVA
8851,4301,90,MORTADELA EM CONSERVA
8852,4401,90,ALGAS EM CONSERVA
8853,4501,90,PEIXE PESCADA EM CONSERVA
8854,4502,90,PESCADA EM CONSERVA
8855,4601,90,CARNE DE FRANGO OU GALINHA EM CONSERVA
8856,4602,90,QUITUTE DE FRANGO OU GALINHA
8857,4701,90,PATE DE PERU EM CONSERVA
8858,4702,90,PASTA DE PERU EM CONSERVA
8859,4801,90,PATE DE LINGUA EM CONSERVA
8860,4802,90,PASTA DE LINGUA EM CONSERVA
8861,4901,90,PEIXE TAINHA EM CONSERVA
8862,4902,90,TAINHA EM CONSERVA
8863,4903,90,KAMA BOKU | TAINHA EM CONSERVA
8864,5001,90,BERBIGAO EM CONSERVA
8865,5101,90,FIAMBRE DE CHESTER
8866,5102,90,PRESUNTO DE CHESTER
8867,5201,90,NABO EM CONSERVA
8868,5301,90,ALICHE
8869,5401,90,STROGONOFF EM CONSERVA
8870,5402,90,STROGONOFF ENCARTONADO
8871,5403,90,STROGONOFF EM PACOTE
8872,5501,90,CONSERVANTE PARA ALIMENTOS
8873,5601,90,CARNE EM CONSERVA NAO ESPECIFICADA
8874,5701,90,CONSERVA NAO ESPECIFICADA
8875,5801,90,ALIMENTO INFANTIL NAO ESPECIFICADO
8876,5802,90,NESTLE BABY
8877,5901,90,TOMATE SECO
8878,6001,90,SALMAO EM CONSERVA
8879,6101,90,KANI KAMA
8880,101,91,FRANGO ABATIDO
8881,102,91,GALINHA ABATIDA
8882,103,91,FRANGO INTEIRO
8883,104,91,FRANGO CAIPIRA
8884,201,91,FRANGO CONGELADO
8885,202,91,GALINHA CONGELADA
8886,203,91,FRANGO TEMPERADO | CONGELADO
8887,204,91,GALINHA TEMPERADA | CONGELADA
8888,205,91,FRANGO RESFRIADO
8889,206,91,GALINHA RESFRIADA
8890,301,91,PARTE DE GALINHA OU FRANGO | NAO ESPECIFICADA
8891,302,91,FRANGO EM PEDACOS | NAO ESPECIFICADOS
8892,303,91,GALINHA EM PEDACOS | NAO ESPECIFICADOS
8893,304,91,CARNE DE GALINHA OU FRANGO | NAO ESPECIFICADA
8894,401,91,PEITO DE GALINHA OU FRANGO
8895,402,91,FILE DE FRANGO
8896,501,91,COXA DE GALINHA OU FRANGO
8897,502,91,SOBRECOXA DE GALINHA OU FRANGO
8898,503,91,COXA E SOBRECOXA DE GALINHA OU FRANGO
8899,601,91,DORSO DE GALINHA OU FRANGO
8900,602,91,CARCACA DE GALINHA OU FRANGO
8901,701,91,ASA DE GALINHA OU FRANGO
8902,702,91,DRUMETE | PARTE DA ASA DE GALINHA OU FRANGO
8903,703,91,ASA DE FRANGO
8904,704,91,ASA DE GALINHA
8905,705,91,ASA DE FRANGO TEMPERADO
8906,801,91,PESCOCO DE GALINHA OU FRANGO
8907,901,91,PE DE GALINHA OU FRANGO
8908,1001,91,MIUDOS DE GALINHA OU FRANGO | NAO ESPECIFICADOS
8909,1101,91,MOELA DE GALINHA OU FRANGO
8910,1201,91,CORACAO DE GALINHA OU FRANGO
8911,1301,91,FIGADO DE GALINHA OU FRANGO
8912,1401,91,FRANGO VIVO
8913,1402,91,GALINHA VIVA
8914,1403,91,GALINHA EM PE
8915,1404,91,FRANGO EM PE
8916,1501,91,PERU ABATIDO
8917,1601,91,PERU CONGELADO
8918,1602,91,PERU TEMPERADO CONGELADO
8919,1701,91,PARTE DE PERU | NAO ESPECIFICADA
8920,1702,91,PERU EM PEDACOS | NAO ESPECIFICADOS
8921,1703,91,CARNE DE PERU | NAO ESPECIFICADA
8922,1801,91,PEITO DE PERU
8923,1901,91,COXA DE PERU
8924,1902,91,SOBRECOXA DE PERU
8925,2001,91,DORSO DE PERU
8926,2002,91,CARCACA DE PERU
8927,2101,91,ASA DE PERU
8928,2201,91,PERU VIVO
8929,2202,91,PERU EM PE
8930,2301,91,COXA NAO ESPECIFICADA
8931,2302,91,FRANGO A PASSARINHO
8932,2401,91,COXA E SOBRECOXA NAO ESPECIFICADA
8933,2501,91,COXA E ASA DE GALINHA OU FRANGO
8934,2601,91,COXA E PEITO DE GALINHA OU FRANGO
8935,2701,91,CHESTER
8936,2702,91,TENDER
8937,2801,91,NAMBU
8938,2901,91,NUGGETS DE FRANGO
8939,2902,91,STEAK DE FRANGO
8940,3001,91,CODORNA ABATIDA;CONGELADA OU VIVA
8941,3101,91,CANJA DESIDRATADA
8942,3201,91,PE E ASA DE GALINHA OU FRANGO
8943,3301,91,OVO DE GALINHA
8944,3401,91,OVO DE PATA
8945,3501,91,OVO DE CODORNA
8946,3601,91,COSTELA E PE DE GALINHA OU FRANGO
8947,3701,91,OUTRAS AVES ABATIDAS; CONGELADAS OU VIVAS
8948,3702,91,GALINHA DE ANGOLA ABATIDA; CONGELADA OU VIVA
8949,3703,91,CAPOTE ABATIDA; CONGELADA OU VIVA
8950,3704,91,PERDIZ ABATIDA; CONGELADA OU VIVA
8951,3705,91,GANSO ABATIDO; CONGELADO OU VIVO
8952,3706,91,POMBO ABATIDO; CONGELADO OU VIVO
8953,3801,91,OSSO DE GALINHA
8954,3901,91,PATO ABATIDO;CONGELADO OU VIVO
8955,3902,91,PATO VIVO
8956,3903,91,PATO EM PE
8957,3904,91,PATO ABATIDO
8958,3905,91,PATO CONGELADO
8959,3906,91,PARTE DE PATO | NAO ESPECIFICADA
8960,3907,91,PATO EM PEDACOS | NAO ESPECIFICADOS
8961,3908,91,PEITO DE PATO
8962,3909,91,COXA DE PATO
8963,3910,91,SOBRECOXA DE PATO
8964,3911,91,DORSO DE PATO
8965,3912,91,CARCACA DE PATO
8966,3913,91,CARNE DE PATO NAO ESPECIFICADA
8967,4001,91,CABECA DE GALINHA; PATO; PERU; MARRECO; GALINHA DE ANGOLA
8968,4101,91,PESCOCO DE PERU
8969,4201,91,SOBRECOXA NAO ESPECIFICADA
8970,4301,91,OVO DE MARRECA
8971,4401,91,OVO DE TRACAJA
8972,4501,91,OVO DE PERU
8973,4601,91,OSSO DE PERU
8974,4701,91,RIM DE GALINHA
8975,4801,91,SAMBIQUIRA DE GALINHA OU FRANGO
8976,4901,91,SAMBIQUIRA DE PERU
8977,5001,91,SAMBIQUIRA NAO ESPECIFICADA
8978,5101,91,LEITE DE VACA PASTEURIZADO
8979,5102,91,LEITE TIPO B
8980,5103,91,LEITE TIPO C
8981,5104,91,LEITE ESPECIAL
8982,5105,91,LEITE LONGA VIDA
8983,5106,91,LEITE GLUT | LONGA VIDA
8984,5107,91,LEITE TIPO A
8985,5108,91,LEITE DESNATADO
8986,5109,91,LEITE ESTERILIZADO
8987,5110,91,LEITE INTEGRAL
8988,5111,91,LEITE PASTEURIZADO
8989,5112,91,LEITE SEMI DESNATADO
8990,5113,91,LEITE | NAO ESPECIFICADO
8991,5201,91,LEITE DE VACA FRESCO | IN NATURA
8992,5202,91,LEITE DA ROCA
8993,5301,91,LEITE DE CABRA
8994,5401,91,LEITE DE BUFALA
8995,5501,91,LEITE DE JUMENTA
8996,5601,91,LEITE EM PO INTEGRAL
8997,5602,91,LEITE EM PO NINHO INTEGRAL
8998,5603,91,LEITE EM PO GLORIA | INTEGRAL
8999,5604,91,LEITE EM PO NINHO INSTANTANEO | INTEGRAL
9000,5605,91,LEITE EM PO NESTOGENO | 2º SEMESTRE | INTEGRAL
9001,5606,91,LEITE EM PO LACTOGENO | INTEGRAL
9002,5607,91,LEITE EM PO NANON | INTEGRAL
9003,5608,91,LEITE EM PO FRIGOR
9004,5701,91,LEITE EM PO DESENGORDURADO
9005,5702,91,LEITE EM PO PELARGON | DESENGORDURADO
9006,5703,91,LEITE EM PO ELEDON | DESENGORDURADO
9007,5704,91,LEITE EM PO MOCOCA | DESENGORDURADO
9008,5705,91,LEITE EM PO DESNATADO | DESENGORDURADO
9009,5706,91,LEITE EM PO SEMILKO | DESENGORDURADO
9010,5707,91,LEITE EM PO NESTOGENO | 1º SEMESTRE | DESENGORDURADO
9011,5708,91,LEITE EM PO MOLICO | DESENGORDURADO
9012,5709,91,LEITE EM PO PRODIETON | DESENGORDURADO
9013,5710,91,LEITE EM PO DESNATADO
9014,5801,91,LEITE EM PO | NAO ESPECIFICADO
9015,5901,91,LEITE CONDENSADO
9016,5902,91,LEITE MOCA
9017,5903,91,BEIJINHO
9018,5904,91,MOCA FESTA
9019,6001,91,CREME DE LEITE
9020,6101,91,CHANTILLY
9021,6102,91,CHANTIBON
9022,6201,91,IOGURTE DE QUALQUER SABOR
9023,6202,91,DANONE | IOGURTE
9024,6203,91,IOGURTE LIGHT
9025,6204,91,IOGURTE DIET
9026,6205,91,IOGURTE DESNATADO
9027,6206,91,IOGURTE NATURAL
9028,6301,91,YAKULT DE QUALQUER SABOR
9029,6302,91,LEITE FERMENTADO | YAKULT
9030,6303,91,BEBIDA LACTEA
9031,6304,91,LEITE FERMENTADO
9032,6401,91,COALHADA
9033,6501,91,MANTEIGA COM OU SEM SAL
9034,6502,91,MANTEIGA COM SAL
9035,6503,91,MANTEIGA SEM SAL
9036,6504,91,MANTEIGA DA TERRA
9037,6505,91,MANTEIGA DE GARRAFA
9038,6506,91,MANTEIGA DE LEITE
9039,6507,91,MANTEIGA VEGETAL
9040,6508,91,MANTEIGA DE PORCO
9041,6601,91,MARGARINA VEGETAL COM OU SEM SAL
9042,6602,91,MARGARINA COM OU SEM SAL
9043,6603,91,MARGARINA DIET COM OU SEM SAL
9044,6604,91,MARGARINA COM SAL
9045,6605,91,MARGARINA DE MILHO
9046,6606,91,MARGARINA DE SOJA
9047,6607,91,MARGARINA LIGHT
9048,6608,91,MARGARINA SEM SAL
9049,6701,91,QUEIJO PRATO
9050,6702,91,QUEIJO TIPO LANCHE
9051,6703,91,QUEIJO COLONIAL
9052,6801,91,QUEIJO MUZARELLA
9053,6802,91,MUZARELLA
9054,6803,91,MUSSARELA
9055,6804,91,QUEIJO MUSSARELA
9056,6805,91,MUSSARELA FATIADA
9057,6806,91,RETALHO DE MUSSARELA
9058,6807,91,MUSSARELA DE BUFALA
9059,6808,91,MUSSARELA LIGHT
9060,6901,91,QUEIJO DO REINO
9061,6902,91,QUEIJO PALMIRA
9062,6903,91,QUEIJO CUIA
9063,7001,91,QUEIJO DE MINAS
9064,7002,91,QUEIJO MINAS
9065,7003,91,QUEIJO DE MANTEIGA
9066,7004,91,QUECHIMIA
9067,7005,91,QUEIJO DE COALHO
9068,7006,91,QUEIJO TIPO MINAS
9069,7007,91,QUEIJO MINAS CURADO
9070,7008,91,QUEIJO CANASTRA
9071,7009,91,QUEIJO DE MINAS CURADO
9072,7010,91,QUEIJO DO SERRO
9073,7011,91,QUEIJO CATIARA
9074,7201,91,QUEIJO RICOTA
9075,7401,91,QUEIJO PARMEZON
9076,7402,91,QUEIJO PARMEZAO
9077,7403,91,QUEIJO RALADO
9078,7501,91,QUEIJO PROVOLONE
9079,7601,91,QUEIJO CAMEMBERT
9080,7602,91,QUEIJO ROQUEFORT
9081,7701,91,QUEIJO DE MARAJO
9082,7801,91,QUEIJO POLENGUINHO
9083,7802,91,QUEIJO FUNDIDO
9084,7803,91,QUEIJO PASTEURIZADO
9085,7804,91,QUEIJO PASTEURIZADO POLENGUINHO
9086,7901,91,REQUEIJAO
9087,7902,91,QUEIJO CREMOSO
9088,7903,91,QUEIJO TIPO CREME
9089,7904,91,QUEIJO EM PASTA
9090,7905,91,QUEIJO TIPO DANONINHO
9091,7906,91,DANONINHO | QUEIJO
9092,7907,91,REQUEIJAO CREMOSO
9093,7908,91,QUEIJO CATUPIRI | REQUEIJAO
9094,8001,91,QUEIJO | NAO ESPECIFICADO
9095,8201,91,NATA DOCE OU SALGADA
9096,8202,91,NATA COLONIAL
9097,8501,91,LEITE DE SOJA EM PO
9098,8502,91,NOVOMILK | LEITE DE SOJAEM PO
9099,8601,91,QUEIJO DE SOJA
9100,8602,91,TOFU | QUEIJO DE SOJA
9101,8603,91,OTOFU | QUEIJO DE SOJA
9102,8604,91,QUEIJO DE FEIJAO SOJA
9103,8701,91,QUEIJO GORGONZOLA
9104,8801,91,LEITE COM SABOR
9105,8802,91,LEITE ACHOCOLATADO
9106,8803,91,LEITE LONGA VIDA COM SABOR
9107,8804,91,ACHOCOLATADO | LEITE
9108,8805,91,LEITE VITAMINADO
9109,8806,91,LEITE VITAMINADO TODDYNHO
9110,8807,91,TODDYNHO | LEITE ACHOCOLATADO
9111,8808,91,SUPERLAC
9112,8809,91,LEITE AROMATIZADO
9113,8810,91,BEBIDA ACHOCOLATADA
9114,8811,91,LEITE EM PO COM SABOR
9115,8901,91,LEITE DE SOJA COM SABOR | LIQUIDO
9116,8902,91,MAMY | LEITE DE SOJA COM SABOR - LIQUIDO
9117,8903,91,ADES | LEITE DE SOJA LIGHT
9118,8904,91,ADES ORIGINAL | LEITE DE SOJA
9119,9001,91,MUTUM | AVEVIVO
9120,9601,91,OUTROS QUEIJOS
9121,9602,91,QUEIJO SUICO
9122,9603,91,QUEIJO DE TRANCA
9123,9604,91,QUEIJO CAVALO
9124,9605,91,QUEIJO TIPO GOLDA
9125,9606,91,QUEIJO QUARCK
9126,9607,91,QUEIJO TIPO QUARCK
9127,9608,91,QUEIJO MAASDAMER | SUICO
9128,9609,91,QUEIJO FOL EPI | SUICO
9129,9701,91,AVOANTE | AVE DE MIGRACAO
9130,9801,91,ROLE DE PERU
9131,9901,91,COXA E ASA NAO ESPECIFICADA
9132,10001,91,COXA E ASA DE PERU
9133,10101,91,PERU EMPANADO
9134,101,92,PAO FRANCES
9135,102,92,PAO DE AGUA
9136,103,92,PAO DE HAMBURGUER
9137,104,92,BISNAGA
9138,105,92,PAO DE SAL
9139,106,92,PAO DE TRIGO
9140,107,92,PAO CACETINHO
9141,108,92,PAO SUICO
9142,109,92,PAO CARECA
9143,110,92,PAO FILAO
9144,111,92,PAO DE SEMOLINA
9145,112,92,PAO BENGALA
9146,113,92,PAO BISNAGA
9147,114,92,BENGALA
9148,115,92,PAO SOVADO
9149,116,92,PAO SOVADO CABRITO
9150,117,92,PAO SIRIO
9151,118,92,PAO FRANCES BISNAGA
9152,119,92,PAO DE CHA
9153,120,92,PAO PROVENCO
9154,121,92,PAO PROVENCAL
9155,122,92,PAO MASSA FINA
9156,123,92,PAO VITA SALGADO
9157,124,92,PAO CARIOQUINHA
9158,125,92,PAO PRESUNTO
9159,126,92,PAO DE BANHA
9160,127,92,PAO BANQUETE
9161,128,92,PAO BAQUETE
9162,129,92,PAO BAGUETE
9163,130,92,PAO ARABE
9164,131,92,PAO CARTEIRA | SALGADO
9165,132,92,PAO SEDA
9166,133,92,PAO TABICA
9167,134,92,PAO PALITO
9168,135,92,PAO SACADURA
9169,136,92,PAO BAIANO
9170,137,92,PAO MANUAL
9171,138,92,MINI PAO
9172,139,92,MINI PAO FRANCES
9173,140,92,MINI BAGUETE
9174,141,92,MINI BENGALA
9175,142,92,PAO MASSA GROSSA
9176,143,92,PAO PIZZA
9177,144,92,PAO RECHEADO | SALGADO
9178,145,92,PAO CIABATA
9179,146,92,PAO CERVEJINHA
9180,147,92,PAO DE CARA
9181,148,92,PAO PORTUGUES
9182,149,92,PAO SERIDO
9183,201,92,PAO DOCE
9184,202,92,PAO ALMOFADINHA
9185,203,92,CHINEQUE
9186,204,92,PAO DOCE COM COCO
9187,205,92,PAO DOCE COMUM
9188,206,92,PAO BOLACHAO
9189,207,92,PAO DOCE COM CREME
9190,208,92,PAO DOCE COM RECHEIO
9191,209,92,PAO DOCE SEM COCO
9192,210,92,PAO DOCE ESPECIAL
9193,211,92,PAO TRANCA COM FAROFA
9194,212,92,PAO DOCE CARECA
9195,213,92,PAO DE LEITE | PAO DOCE
9196,214,92,PAO CARECA DOCE
9197,215,92,PAO DOCE DE TRIGO
9198,216,92,MASSINHA DOCE | PAO DOCE
9199,217,92,PAO DOCE DE LEITE
9200,218,92,CHINEQUE COM FAROFA
9201,219,92,PAO LANCHE
9202,220,92,PAO DE LANCHE
9203,221,92,PAO DOCE COM MEL
9204,222,92,PAO DOCE COM OVOS
9205,223,92,PAO DE COCO
9206,224,92,PAO AMANTEIGADO | DOCE
9207,225,92,XISBAG
9208,226,92,CHISBAG
9209,227,92,PAO SUPER FOFO
9210,228,92,PAO VITA DOCE
9211,229,92,PAO DE MEL
9212,230,92,PAO CARTEIRA | DOCE
9213,231,92,PAO ALEMAO
9214,232,92,PAO MANDI
9215,233,92,PAO MANDIM
9216,234,92,PANETONE
9217,235,92,PAO MANTEIGA
9218,236,92,PAO RECHEADO | DOCE
9219,237,92,BISNAGUINHA
9220,238,92,MINI BAGUETE
9221,239,92,MINI BENGALA
9222,240,92,MINI PAO
9223,241,92,MINI PAO FRANCES
9224,242,92,FORROZINHO | PAO DOCE
9225,301,92,PAO DE FORMA DE PADARIA | ADOCICADO
9226,302,92,PAO DE SANDUICHE DE PADARIA | ADOCICADO
9227,401,92,PAO DE FORMA DE PADARIA | SALGADO
9228,402,92,PAO DE SANDUICHE DE PADARIA | SALGADO
9229,501,92,PAO DE FORMA INDUSTRIALIZADO DE QUALQUER MARCA
9230,502,92,PAO SEVEN BOYS
9231,503,92,PAO PULMEX
9232,504,92,PAO DE FORMA PLUS VITA
9233,505,92,PAO DE FORMA DE LEITE PULLMAN
9234,506,92,PAO DE FORMA SEVEN BOYS
9235,507,92,PAO DE FORMA PETROPOLIS
9236,508,92,PAO PLUS VITA
9237,509,92,PAO DE CAIXA
9238,510,92,PAO INGLES
9239,511,92,PAO RECIFE
9240,512,92,PAO ITALIANO
9241,513,92,PAO PULLMAN
9242,514,92,PAO DE FORMA PULMEX
9243,515,92,PAO DE FORMA PULLMAN
9244,516,92,PAO DE SANDUICHE INDUSTRIALIZADO DE QUALQUER MARCA
9245,517,92,PAO DIET | DE FORMA INDUSTRIALIZADO
9246,518,92,PAO DIET WICK BOLD
9247,519,92,PAO LIGHT | DE FORMA INDUSTRIALIZADO
9248,601,92,PAO DE ARROZ
9249,701,92,PAO DE GLUTEN
9250,801,92,PAO DE QUEIJO
9251,901,92,PAO DE CACHORRO QUENTE
9252,1001,92,PAO DE BATATA
9253,1002,92,PAO DE FECULA DE BATATA
9254,1101,92,PAO DE MILHO
9255,1102,92,PAO DE FORMA DE MILHO
9256,1103,92,PAO DE FUBA
9257,1104,92,PANHOCA DE MILHO
9258,1105,92,PAO BROTE
9259,1201,92,PAO DE AIPIM
9260,1202,92,PAO DE GOMA
9261,1203,92,PAO DE MANDIOCA
9262,1204,92,PAO DE MACAXEIRA
9263,1301,92,PAO DE CENTEIO
9264,1302,92,PAO PRETO
9265,1303,92,PAO CRIOULO
9266,1401,92,PAO INTEGRAL
9267,1402,92,PAO DE GRAHAM PLUS VITA
9268,1403,92,PAO DE GRAHAM
9269,1404,92,PAO INTEGRAL PLUS VITA
9270,1501,92,PAO NAO ESPECIFICADO
9271,1601,92,PAO CASEIRO
9272,1701,92,PAO DE AVEIA
9273,1801,92,PAO DE RABANADA
9274,1802,92,RABANADA | PAO
9275,1901,92,TORRADA DE QUALQUER PAO
9276,1902,92,PAO TORRADO | TORRADA
9277,1903,92,TORRADA DE QUALQUER TIPO
9278,2001,92,ROSCA DOCE
9279,2002,92,ROSQUINHA DOCE
9280,2003,92,ROSQUINHA DE NATA
9281,2004,92,ROSCA DE TRIGO DOCE
9282,2005,92,ROSCA DE NATA
9283,2006,92,ROSCA DE MILHO
9284,2007,92,ROSCA RECHEADA
9285,2008,92,ROSQUINHA RECHEADA DE QUALQUER SABOR
9286,2009,92,ROSCA DOCE DE TRIGO
9287,2010,92,ROSCA DE COCO
9288,2011,92,ROSQUINHA DE COCO
9289,2012,92,ROSCA DE GLUTEN DOCE
9290,2013,92,ROSCA AMANTEIGADA
9291,2014,92,ROSQUINHA AMANTEIGADA
9292,2015,92,ROSQUINHA DE MILHO
9293,2101,92,ROSCA SALGADA
9294,2102,92,ROSCA SALGADA DE TRIGO
9295,2103,92,ROSCA DE BATATA
9296,2104,92,ROSCA DE TRIGO SALGADA
9297,2105,92,ROSQUINHA DE BATATA
9298,2106,92,ROSQUINHA SALGADA
9299,2107,92,ROSCA DE GLUTEN SALGADA
9300,2201,92,BISCOITO SALGADO
9301,2202,92,BISCOITO DO REINO
9302,2203,92,BISCOITO GRISSINI
9303,2204,92,BISCOITO CREAM CRACKER
9304,2205,92,PRESUNTINHO BISCOITO
9305,2206,92,BISCOITO TIPO ITALIANO
9306,2207,92,BISCOITO DE AGUA
9307,2208,92,BISCOITO QUEIJINHO
9308,2209,92,BISCOITO DE COCO SALGADO
9309,2210,92,BISCOITO DE CAMARAO
9310,2211,92,JOBS DE CAMARAO
9311,2212,92,BISCOITO DE POLVILHO SALGADO
9312,2213,92,BISCOITO PRESUNTINHO
9313,2214,92,BISCOITO INTEGRAL DE AGUA
9314,2215,92,BISCOITO SALGADO DE COCO
9315,2216,92,BISCOITO BIT
9316,2217,92,BISKUIT GRISSINI
9317,2218,92,BISCOITO SALGADINHO
9318,2219,92,BISCOITO SALGADO DE POLVILHO
9319,2220,92,BISCOITO CLUB CRACKER
9320,2221,92,SALGADINHO | BISCOITO
9321,2222,92,BISCOITO DE AGUA INTEGRAL
9322,2223,92,QUEIJINHO BISCOITO
9323,2224,92,BISCOITO ITALIANO
9324,2225,92,BOLACHA SALGADA
9325,2226,92,BOLACHA DE AGUA E SAL
9326,2227,92,CHIPS | SALGADINHOS
9327,2228,92,CROCK | SALGADINHOS
9328,2229,92,OKAKI | BISCOITO SALGADO
9329,2230,92,SALGADINHO DE PELE | PACOTE
9330,2231,92,BACONZITOS
9331,2233,92,BOLACHA | INDETERMINADA
9332,2301,92,BISCOITO DOCE
9333,2302,92,CAVACO CHINES
9334,2303,92,BISCOITO DE MANTEIGA
9335,2304,92,BOLACHA AMANTEIGADA
9336,2305,92,SEQUILHO
9337,2306,92,TARECO
9338,2307,92,BISCOITO DE GERGELIM
9339,2308,92,BISCOITO AMANTEIGADO
9340,2309,92,SOLDA
9341,2310,92,BISCOITO TOSTINE
9342,2311,92,TOSTINE | BISCOITO
9343,2312,92,BOLACHA DE FUBA
9344,2313,92,BOLACHA DE MANTEIGA
9345,2314,92,DEDITOS | BISCOITO
9346,2315,92,BREVIDADE
